Name,Location,longitude,latitude,image,description,onBoard,logo,Country,Continent,Union,ID,Created date,Updated date,Owner,Email
Snow Dome Bispingen (indoor ski area),,9.9853099,53.1039707,,,,,Germany,Europe,EU,0f9b2f2c-1cb0-433f-af99-6d7928a11999,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Dome Snej (indoor ski area),,37.3633411,55.8156,,,,,Central Russia,,,63cd0939-5a76-4f6a-9830-e59bf19adc36,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Factor Braehead – Renfrew (indoor ski area),,-4.3707432,55.8785402,,,,,United Kingdom,Europe,EU,3a69cfc1-6c9f-4386-aa20-6e1a933fcc11,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow King Mountain – Jackson,,-110.7589999,43.4737,,,,,USA,,,5866536a-1663-4228-910c-93262416480f,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Planet – Silverdale (indoor ski area),,174.6639795,-36.6344812,,,,,New Zealand,Oceania,,306369dd-e39a-437d-bd17-d52da0a8740b,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Snake,,-84.7809281,43.959106,,,,,USA,,,2b73753b-1cf3-481c-bca6-a9b935d97fe9,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Big Bear,,-116.8890035,34.236346,,,,,USA,,,b73f13d3-afc0-4fc7-8a63-3a2f04da8294,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Trails,,-82.5006952,40.6727869,,,,,USA,,,fb224513-7541-4a47-8480-117f679c3629,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Valley,,-117.036177,34.2248821,,,,,USA,,,9f9c5046-1d01-4148-95a3-73d915d3a42b,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Valley – Edmonton,,-113.5565128,53.4836592,,,,,Canada,North America,,77e06704-03ca-4512-9a20-3770a21a1d67,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snow Valley – Peer (indoor ski area),,5.4705818,51.1228862,,,,,Belgium,Europe,EU,068dbe30-ad5a-4c8f-9c7f-222b6b737a41,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
SnowTropolis – Senftenberg (indoor ski area),,13.9714987,51.5209086,,,,,Germany,Europe,EU,39ae12a7-5a44-4810-ae61-55f4f4be755c,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
SnowWorld Landgraaf (indoor ski area),,6.0222201,50.8750928,,,,,Netherlands,Europe,EU,b34149c6-4c28-4f96-a666-9fefeec83bf0,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
SnowWorld Zoetermeer (indoor ski area),,4.4578477,52.0706388,,,,,Netherlands,Europe,EU,2593932e-9e4b-4952-951a-de93c3ff47ee,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowbasin,,-111.856897,41.216045,,,,,USA,,,f775cb3c-05cc-4243-a57a-ede9a76d81e1,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowbird,,-111.6552024,40.5818948,,,,,USA,,,7ed66f70-02f7-4ae9-80a1-62456e688116,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowplanet (indoor ski area),,4.6794083,52.4488963,,,,,Netherlands,Europe,EU,a5f8a951-60b9-473e-91af-6ebf17b46d3c,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowshoe Mountain,,-79.9936029,38.4107965,,,,,USA,,,f3ffc79c-4f9a-4a62-9657-974955dc637e,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowstar,,-90.746175,41.425203,,,,,USA,,,25df6268-14a2-43c9-abb9-bfb8dffb5421,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowtrax Alpine Activity Centre – Christchurch (dry slopes),,-1.819192,50.794286,,,,,United Kingdom,Europe,EU,284fd013-6827-4816-bb34-9e13852e3f3a,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snowy Range,,-106.1835168,41.3412218,,,,,USA,,,d6fdd6c7-bc5e-4a69-93d7-35d57f2fa408,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snozone – Castleford (indoor ski area),,-1.3422954,53.7103725,,,,,United Kingdom,Europe,EU,46dced93-b806-4ea6-b55c-fd9c33110d4e,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Snozone – Milton Keynes (indoor ski area),,-0.7474992,52.0418608,,,,,United Kingdom,Europe,EU,9dc7d35c-d6f9-435a-8333-9db7935de5e1,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Soda Springs,,-111.6046687,42.6543652,,,,,USA,,,c8167ddc-0d85-4e1e-b157-49aa7a336018,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Sogn Skisenter,,7.2173075,61.3357233,,,,,Norway,Europe,,e59d053b-d1cf-4f0d-b26f-3af95b947c10,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Soldeu,,1.6660487,42.577791,,,,,Andorra,Europe,,1c0d498a-3bf9-460f-bad0-599ec70c3927,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Soldier Mountain,,-114.82938,43.485512,,,,,USA,,,e2e27d0b-31c0-45db-9e9e-c34f465d10c8,2018-05-08T11:28:29Z,2018-06-01T02:05:26Z,,
Shames Mountain,,-128.9528149,54.484131,,,,,Canada,North America,,29bdb8f7-03d2-47f3-9fa0-4d7f3e202fb0,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shanty Creek Resorts – Schuss Mountain,,-85.1573806,44.93863,,,,,USA,,,6669cce0-b86d-417e-b6e0-1a6414e39e36,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shanty Creek Resorts – Summit Mountain,,-85.1573806,44.93863,,,,,USA,,,2f4d6315-5826-4454-a7fb-d9af3c846fff,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shawnee Mountain,,-75.085262,41.039612,,,,,USA,,,451aaa20-2ea9-43c7-a5fd-b84e3c7c58e0,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shawnee Peak,,-70.815538,44.058996,,,,,USA,,,0e2d76b0-4941-419f-8cd6-28fbccaa8d28,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shichinohechoei,,141.0971976,40.6988039,,,,,Japan,Asia,,b7df6878-16a3-4c02-89c7-34b03d2e0e4e,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shigakogen Mountain Resort,,138.5080174,36.7052466,,,,,Japan,Asia,,52c8fce6-6134-445f-a2ef-44c8bee42bd0,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shijinglong,,104.6804457,29.3938416,,,,,China,Asia,,3a062ba5-65a6-4597-93e0-cfe431487450,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shimokura Area – Hachimantai,,140.9568902,39.8990404,,,,,Japan,Asia,,78f06bc6-bb85-4cde-b6cf-2e15ccde06f0,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shirbad,,59.0649853,36.2957055,,,,,Iran,Asia,,c408a2d0-289c-4e0f-9b13-3444f7666c24,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shizukuishi,,140.9757756,39.6962875,,,,,Japan,Asia,,c017d91e-2e39-420b-8282-c20fdce8d836,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Showdown,,-89.9178458,35.3377212,,,,,USA,,,dde01f45-86c1-46f5-85c5-873f66cd2cda,2018-05-08T11:28:28Z,2018-06-01T02:05:26Z,,
Shymbulak (Chimbulak),,77.0972595,43.119912,,,,,Kazakhstan,Asia,,bd4fa7e7-7cbb-4023-8384-6b237e3f2588,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sieben-Linden-Berg – Arzberg,,12.205556,50.047222,,,,,Germany,Europe,EU,8cf202b5-eb18-48f4-9b49-c3b76a44888e,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sierra Nevada – Pradollano,,-3.4013921,37.0959142,,,,,Spain,Europe,EU,d9195d40-d7dd-454d-941f-87cfd4da9a19,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sierra at Tahoe,,-120.08093,38.800887,,,,,USA,,,35f5a2a5-a518-4a60-9688-ce4fe30c8a5e,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silberberg – Bodenmais,,13.124167,49.057222,,,,,Germany,Europe,EU,55a70f40-a9bf-437f-9649-e66413768527,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silbersattel – Steinach,,11.1405031,50.4354677,,,,,Germany,Europe,EU,326968bc-c5fd-41f0-8517-ab78d96adf67,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silk Road,,-87.631591,41.8813766,,,,,China,Asia,,4c19ac22-5f6d-4750-9bf4-aa644cbe0a6d,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silksworth Sports Complex (dry slopes),,-1.4129321,54.8807456,,,,,United Kingdom,Europe,EU,04f64083-8035-4ef0-9579-2729530e16e0,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silleren,,7.556641,46.490366,,,,,Switzerland,Europe,,974903bb-5162-4a1e-94d1-af46373531a9,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sillian – Thurntaler (Hochpustertal),,12.43348,46.7518621,,,,,Austria,Europe,EU,735302f2-52e6-47f4-a841-d782074be8d8,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silver Mountain,,-116.133171,47.540718,,,,,USA,,,d06d5971-c81e-4ed3-8f10-e57b0ba131a6,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silver Star,,-119.0588591,50.3597927,,,,,Canada,North America,,5a74fa56-ccfb-4dc3-84c8-effa62eb8fc3,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silvretta Bielerhöhe – Partenen,,10.0783183,46.919662,,,,,Austria,Europe,EU,8f840238-7896-4216-9958-78ed729e2124,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Silvretta Montafon,,9.964784,47.0220074,,,,,Austria,Europe,EU,053be1d1-cef2-49a4-821a-09a148cbd7c1,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Simmelsberg,,10.4333333,51.8833333,,,,,Germany,Europe,EU,53dd66bf-4185-41c1-8531-693bc8d8fdfc,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Simmersfeld,,8.5114882,48.6256277,,,,,Germany,Europe,EU,99f4e007-38a4-4f73-98cc-5528e8788ddf,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Simonhöhe – St. Urban,,14.162986,46.7762234,,,,,Austria,Europe,EU,eb09c0fb-041b-4d4e-8a3d-d1ff47c98e7d,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sinaia,,25.5623504,45.3310429,,,,,Romania,Europe,EU,ac9fb848-21bd-4c7f-a89f-73e2ea2b016f,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sinswang (Oberstaufen),,10.0075773,47.5667823,,,,,Germany,Europe,EU,9d16e445-8bf7-4d8b-a830-38349bd449ef,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sipapu,,-105.5482163,36.154222,,,,,USA,,,82671365-d470-419d-9216-e470af081109,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sisorarfiit – Nuuk,,-51.669302,64.1894151,,,,,Greenland,,,fb023cb6-9bba-4f5e-9ef0-8835c5fcca67,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sitzambuch – Schnaittenbach,,12.0383361,49.51892,,,,,Germany,Europe,EU,6cdc25ef-1601-4df6-a99d-c47054934c94,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sitzmark,,-149.1080832,60.9604998,,,,,USA,,,b96fa064-8f5b-4012-bc35-06ab1ea72a45,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sixt,,7.21265,43.665272,,,,,France,Europe,EU,8c131c31-281e-4841-bc00-f63288eb2039,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Sjusjøen,,10.6936769,61.153173,,,,,Norway,Europe,,bd34a2b8-887e-4b76-b596-bb80d8470dd2,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Skagahøgdi – Gol,,8.9138537,60.7078187,,,,,Norway,Europe,,0982be30-a9ab-4eb3-bfdc-0057c60e410c,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Skalanka – Zwardoń,,18.9684021,49.4898812,,,,,Poland,Europe,EU,b7861c8d-2d80-404b-ae75-f6acbd2314f4,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Skalka,,18.988927,48.739719,,,,,Slovakia,Europe,EU,fde39d1a-f7a4-4d20-9a7c-6b905b601ae8,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Skarðsdalur – Siglufjörður,,-18.9827467,66.125844,,,,,Iceland,Europe,,07fa6be8-7a35-4b0a-a18f-3be9be65b8c8,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Skeikampen – Gausdal,,10.0887577,61.3505957,,,,,Norway,Europe,,08a89e54-e801-4a42-b247-ac4eafc683dd,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Bor Črni vrh,,14.053123,45.922012,,,,,Slovenia,Europe,EU,f95fa8d4-c561-407b-ae50-d20267d2c41c,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Brule,,-88.700523,46.028987,,,,,USA,,,6a0a2fbe-1a58-4b50-a928-22a607dcbf8c,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Dubai – Mall of the Emirates (indoor ski area),,55.1983112,25.117204,,,,,United Arab Emirates,Asia,,023f8f27-5de4-409b-8384-bf5d8110186c,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Egypt (indoor ski area),,31.018835,29.970447,,,,,Egypt,Africa,,ad169908-64d1-4253-8719-6188c6cd9070,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Juwel Alpbachtal Wildschönau,,11.94511,47.398192,,,,,Austria,Europe,EU,db0e9ae2-cca2-417e-83b8-beedcacdb753,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Mountain Park – São Roque (dry slopes),,-47.118273,-23.506377,,,,,Brazil,South America,,00923711-85da-4127-b1ad-73873328fda7,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Park Liptovská Teplička,,20.100591,48.976569,,,,,Slovakia,Europe,EU,534ec8a9-543a-4c0d-a72b-608d1021f161,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Ski Seven – Zákamenné,,19.292895,49.399807,,,,,Slovakia,Europe,EU,d9b8eafb-90c0-4191-853b-face86546b98,2018-05-08T11:28:28Z,2018-06-01T02:05:27Z,,
Schwalefeld,,8.6299272,51.3069045,,,,,Germany,Europe,EU,ee4a62b6-8601-44cf-90fe-8a51b45f9cfa,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwannerlift – Weerberg,,11.674632,47.3021282,,,,,Austria,Europe,EU,983a3773-a28b-4d0f-8ab2-7b63f1487afc,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwarzenbachlift – Altglashütten,,8.109191,47.850995,,,,,Germany,Europe,EU,bf172b8f-98a8-41c1-a15c-67a807c483d3,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwarzenberg – Elstra,,14.1176013,51.2168733,,,,,Germany,Europe,EU,696d379e-691c-4c66-919c-d7981253e000,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwarzer Mann – Prüm,,6.3611111,50.2572222,,,,,Germany,Europe,EU,d3dcd8ff-c2a2-42ed-80bd-0f424b9ffb5b,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwedenwall – Hohe Hölle,,9.961389,50.428611,,,,,Germany,Europe,EU,b36a97bc-8e1c-4576-920c-48125141bae3,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schweitzer Mountain Resort,,-116.622669,48.366966,,,,,USA,,,bfa2a55e-cc20-4da7-acdf-c913da7f6dfa,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwemmalm,,10.9555147,46.5279025,,,,,Italy,Europe,EU,f73bbf7c-f41b-4aeb-a1ef-4bf31dd01e12,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwende,,9.4158834,47.3244509,,,,,Switzerland,Europe,,2d7f00e7-8c29-446b-aa4e-edabaac20011,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwoich,,12.1405215,47.5450736,,,,,Austria,Europe,EU,11a277b9-034b-4104-bec9-77798e905d83,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwäbeleholzlift – Sonthofen,,10.291392,47.5086332,,,,,Germany,Europe,EU,04632ec9-e6e5-4b88-a42b-f1a595d13ca6,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwärzenbach (Titisee-Neustadt),,8.2383735,47.9490917,,,,,Germany,Europe,EU,3ebd25b0-cc96-4e06-972a-4fb9b1393453,2018-05-08T11:28:27Z,2018-06-01T02:05:27Z,,
Schwärzenlifts – Eschach,,10.1970299,47.7086858,,,,,Germany,Europe,EU,5efa82a6-5258-43ca-94fd-ac2aa1be596b,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Schönanger (Rinchnach),,13.1978453,48.9396827,,,,,Germany,Europe,EU,234fbcc0-ea5d-4a69-af4e-b464f0b3a5d6,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Schöne Aussicht – Bad Steben,,11.6279482,50.3737287,,,,,Germany,Europe,EU,4ff32327-becb-424d-bc13-6b651f2733cb,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Schöneck (Skiwelt),,12.347011,50.389216,,,,,Germany,Europe,EU,11079e11-fefd-4101-80b7-07e410fb4e8c,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Schönfeld – Thomatal,,13.7740575,46.9867018,,,,,Austria,Europe,EU,cfa3b3d5-4c0a-48b0-b6d5-fb6d581f5af7,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Schönheide – Stützengrün,,12.5340589,50.5319792,,,,,Germany,Europe,EU,ea6c1ec0-9bc4-4f32-a7de-7e422a0c4d82,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Schönried,,7.2854921,46.4741066,,,,,Switzerland,Europe,,a5bbcf24-55f4-4a0f-afff-b930d1a479a1,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Scuol – Motta Naluns,,10.272526,46.810868,,,,,Switzerland,Europe,,20bfb1c8-b07d-45d6-885f-d328293d7165,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Sedloňov,,16.3154881,50.3383013,,,,,Czech Republic,Europe,EU,ab4cbdb5-7492-42f0-af88-fe72d9ed9e6b,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Sedrun – Oberalp,,8.671018,46.6583992,,,,,Switzerland,Europe,,a662bc04-313f-41e2-911c-1ec5ffcfda60,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
See,,10.47122,47.08501,,,,,Austria,Europe,EU,1e2bd54e-fcf3-48c6-b23f-868ca6abc763,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seeberg – Seewiesen (Turnau),,15.3,47.6166667,,,,,Austria,Europe,EU,80da8e60-c44f-4da3-95f8-095a5c070420,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seebodenalp – Küssnacht,,8.4739158,47.069171,,,,,Switzerland,Europe,,e6d60779-c912-49cf-aa50-43c982f3df24,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seeg,,10.6128741,47.6548945,,,,,Germany,Europe,EU,7118ab11-915a-4595-9ed1-70de7550abed,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seibelseckle – Seebach,,8.2174522,48.5962483,,,,,Germany,Europe,EU,ac6bbbca-c25a-4306-afe2-4c9c6328318f,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seimberg – Brotterode,,10.438042,50.819338,,,,,Germany,Europe,EU,2660d144-6c03-4ccf-8058-760f424a99dc,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Selce Čachovo,,19.1893278,48.7877757,,,,,Slovakia,Europe,EU,17814ef4-1e90-43dc-bea7-102c7bf0d52c,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Selfranga – Klosters,,9.8851337,46.8609558,,,,,Switzerland,Europe,,957dfe95-5a17-45a3-b632-a7e451d88b02,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seli Ski Area,,22.0109797,40.5421781,,,,,Greece,Europe,EU,0b072d17-e259-4f71-a69e-7480b5abc9f9,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Selital – Schwarzenbühl,,7.390627,46.7412497,,,,,Switzerland,Europe,,f3568182-5a77-4fa4-93e8-d38f40076dac,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Sellinghausen (Schmallenberg),,8.2649502,51.2124097,,,,,Germany,Europe,EU,1b90d101-1842-4284-a363-c4fb4ad999d6,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Selva di Cadore,,12.0356207,46.4510602,,,,,Italy,Europe,EU,cf2a49cb-0d1a-44ce-8c66-f74632763665,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Selvarotonda – Cittareale,,13.1255674,42.6179284,,,,,Italy,Europe,EU,08b824a9-41c3-4a05-b562-c8a64cdfeb62,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Selwyn Snowfields,,148.4495305,-35.9060316,,,,,Australia,Oceania,,40048d4d-b637-49a4-ac19-a8dd439a67ec,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Semily,,15.3281409,50.6051576,,,,,Czech Republic,Europe,EU,61cfb68d-94e0-4ccf-b64b-70f526cff6aa,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seninka,,17.9650603,49.2732105,,,,,Czech Republic,Europe,EU,8d5773c0-8abf-4ded-bb3c-3a85261a3b73,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Senožeta,,13.932268,46.2958708,,,,,Slovenia,Europe,EU,6a3a2612-268b-4651-9dea-44bbc9e26c7d,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Serafínov (Skalité),,18.96438,49.50172,,,,,Slovakia,Europe,EU,812ef877-4d64-46d8-95b3-d8c0b32bd16c,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Serfaus-Fiss-Ladis,,10.6192154,47.0559711,,,,,Austria,Europe,EU,bca0c07c-e360-4a89-91ea-6608c1638029,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Serles – Mieders,,11.3833333,47.1333333,,,,,Austria,Europe,EU,8450d349-d3ea-4e8c-84da-763588091489,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Serra da Estrela,,-7.5960533,40.3230306,,,,,Portugal,Europe,EU,0234d711-645a-4cac-81e6-f4a9c9009494,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Serre Chevalier – Briançon,,6.6300699,44.8967565,,,,,France,Europe,EU,dc4c615e-9fb2-4d54-bcae-ee7dcc2fb23a,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Serre-Eyraud (Orcières),,6.275131,44.678767,,,,,France,Europe,EU,322c4cf7-631d-4587-9940-b4c60d137afd,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Sestola,,10.770168,44.2300851,,,,,Italy,Europe,EU,e8f61659-24bd-4827-8461-9fa3e78a1f8e,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seven Oaks,,-76.7080244,39.1056644,,,,,USA,,,fdbf5fca-94ea-4eb1-b8d5-4a28dd1344aa,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Seven Springs,,-79.2977032,40.0229768,,,,,USA,,,fbd46554-afe7-4b96-a981-92ffc57e3699,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Severák,,15.189231,50.777307,,,,,Czech Republic,Europe,EU,de0b0fe7-5b72-465b-a222-e19a8aced7b5,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Shahdag (Şahdağ),,48.0113889,41.2777778,,,,,Azerbaijan,Europe,,96d0e9a7-a052-4eea-99fa-91086dc9ffea,2018-05-08T11:28:27Z,2018-06-01T02:05:28Z,,
Sattel – Hochstuckli,,8.634535,47.078517,,,,,Switzerland,Europe,,f149f699-7734-4665-a10a-5ada747f393d,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Saualpe – Eberstein,,14.6666668,46.8333333,,,,,Austria,Europe,EU,627ebc6c-cfbe-423a-8221-393408271e5a,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Sauerberg – Frammersbach,,9.476075,50.06028,,,,,Germany,Europe,EU,84be4e7f-cb15-4890-b9a5-7ef66071bc1d,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Sauris,,12.7098323,46.4656517,,,,,Italy,Europe,EU,7cf84f59-4b0e-45cf-964a-e5740b9654f8,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Sauze d’Oulx,,6.8583903,45.0268822,,,,,Italy,Europe,EU,126cf7e4-4673-4430-a490-5208f3e9bec6,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Savivuori – Viitasaari,,25.834985,63.0907785,,,,,Finland,Europe,EU,858415ad-88e8-4e81-b67b-d82c2e6730ff,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Savognin,,9.5969599,46.5973658,,,,,Switzerland,Europe,,a81275f3-0955-4a1c-aae7-06e7cedb0700,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Sawmill Mountain Resort,,-77.2907495,41.5186034,,,,,USA,,,75a687a2-6fc7-4241-83bb-8981a534aa53,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Sayama (indoor ski area),,139.4187183,35.7684468,,,,,Japan,Asia,,ca093377-5c98-46be-b570-80bd30e253cf,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Sayda-Mortelgrund,,13.4332962,50.6902353,,,,,Germany,Europe,EU,71acd98a-7dfd-477b-9580-5102fa42ff89,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Scanno – Monte Rotondo,,13.8772468,41.8999105,,,,,Italy,Europe,EU,52e58af0-c000-410e-9d2b-12f952ebca67,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Schanze – Schmallenberg,,8.3738328,51.1302675,,,,,Germany,Europe,EU,07c0fa34-3280-4546-9913-364392d1bb88,2018-05-08T11:28:26Z,2018-06-01T02:05:28Z,,
Schattwald,,10.4609944,47.5136584,,,,,Austria,Europe,EU,25fb2d0d-deac-4251-8613-8c2f5e4331d4,2018-05-08T11:28:26Z,2018-06-01T02:05:29Z,,
Schatzalp – Strela,,9.814836,46.804223,,,,,Switzerland,Europe,,9073ae86-089c-40ae-8f9e-425c3b9be023,2018-05-08T11:28:26Z,2018-06-01T02:05:29Z,,
Schatzerlift – Kirchberg,,12.3115613,47.4448182,,,,,Austria,Europe,EU,176b10dd-4126-43e8-abdf-1d7fb13a1278,2018-05-08T11:28:26Z,2018-06-01T02:05:29Z,,
